network_packet_size,protocol_type,login_attempts,failed_logins,unusual_time_access,ip_reputation_score,session_duration,network_traffic_volume,attack_detected
1480,UDP,2,1,0,0.2079,84,3182,0
189,HTTP,2,0,0,0.1432,104,723,0
573,TCP,7,3,1,0.4177,27,270,0
69,HTTP,1,1,0,0.1788,89,4104,0
1023,UDP,1,1,0,0.1095,164,2482,0
1167,TCP,2,1,0,0.2373,155,723,0
495,TCP,5,2,1,0.5842,21,437,0
594,TCP,3,1,0,0.1915,163,4469,0
3932,TCP,17,6,1,0.8565,1,367194,1
377,HTTP,1,0,0,0.0341,64,3204,0
650,UDP,1,0,0,0.1,30,4863,0
823,UDP,2,0,0,0.1406,86,1695,0
446,TCP,1,1,0,0.0803,160,1273,0
1472,TCP,1,1,0,0.0389,78,504,0
2639,ICMP,18,16,1,0.9121,1,197472,1
766,TCP,8,2,0,0.563,10,231,0
817,UDP,1,0,0,0.1323,148,3887,0
298,TCP,2,0,0,0.0877,148,3882,0
495,TCP,9,4,1,0.4808,15,709,0
130,TCP,2,1,0,0.1757,146,1083,0
661,UDP,2,1,0,0.1752,113,3105,0
6542,ICMP,17,12,1,0.8767,6,378034,1
1452,TCP,1,1,0,0.1511,113,1751,0
536,UDP,9,2,1,0.6732,20,680,0
845,UDP,2,1,0,0.2415,43,606,0
4055,TCP,22,6,1,0.7814,3,221260,1
1190,UDP,2,1,0,0.1624,71,3777,0
220,UDP,3,1,0,0.1513,144,3931,0
841,UDP,1,1,0,0.2391,40,1597,0
246,ICMP,7,5,1,0.543,18,132,0
6456,ICMP,16,8,1,0.8146,4,216376,1
545,UDP,7,3,1,0.6125,19,591,0
123,UDP,1,0,0,0.0388,175,2253,0
862,TCP,2,1,0,0.0112,66,2516,0
313,TCP,9,5,0,0.5971,25,357,0
1266,TCP,1,1,0,0.0539,45,3760,0
414,TCP,2,1,0,0.1612,114,1281,0
1139,HTTP,2,0,0,0.1047,38,2784,0
132,ICMP,6,2,1,0.679,9,731,0
1191,HTTP,3,1,0,0.2222,149,4757,0
1252,TCP,2,0,0,0.1259,116,4334,0
389,HTTP,3,0,0,0.0298,37,2659,0
5349,ICMP,12,10,1,0.856,6,67500,1
1337,HTTP,2,1,0,0.1701,109,2178,0
7918,ICMP,24,16,1,0.7597,2,104525,1
150,TCP,3,1,0,0.246,40,3673,0
298,UDP,1,0,0,0.1346,39,4275,0
706,UDP,7,2,1,0.643,19,694,0
76,TCP,1,0,0,0.2004,125,2380,0
431,UDP,3,0,0,0.0071,100,4539,0
243,HTTP,2,0,0,0.1043,176,1751,0
1419,UDP,3,0,0,0.0526,131,1343,0
801,UDP,1,0,0,0.0218,140,4176,0
8892,ICMP,15,19,1,0.8312,7,487688,1
424,ICMP,6,2,1,0.4241,8,415,0
952,UDP,1,0,0,0.0194,61,4853,0
705,HTTP,1,1,0,0.1875,112,1166,0
1377,HTTP,1,1,0,0.1978,64,525,0
677,UDP,8,2,1,0.6597,7,194,0
169,TCP,2,0,0,0.2319,142,4470,0
1308,HTTP,1,1,0,0.1705,141,3103,0
736,ICMP,4,3,0,0.6362,14,605,0
6267,TCP,16,8,1,0.9921,4,190424,1
1414,HTTP,3,0,0,0.1737,49,4551,0
7957,TCP,14,11,1,0.8256,1,95269,1
553,TCP,7,2,0,0.5676,6,343,0
564,HTTP,2,0,0,0.0425,50,3633,0
1884,TCP,14,17,1,0.7618,4,351948,1
492,ICMP,8,2,1,0.463,24,639,0
371,TCP,1,1,0,0.1505,60,2386,0
1283,TCP,2,1,0,0.0967,60,1644,0
1378,UDP,2,0,0,0.0062,122,3244,0
342,TCP,2,1,0,0.1708,66,4417,0
1269,TCP,2,1,0,0.2124,103,2492,0
1713,TCP,17,6,1,0.9263,4,401097,1
768,HTTP,1,0,0,0.013,117,4019,0
306,TCP,1,1,0,0.0349,147,820,0
1389,HTTP,3,0,0,0.0169,164,1519,0
102,UDP,1,0,0,0.2074,178,4139,0
472,ICMP,6,4,1,0.5056,10,360,0
607,TCP,2,0,0,0.2198,124,2834,0
1268,UDP,2,0,0,0.0164,33,3645,0
1048,HTTP,1,1,0,0.0988,176,2106,0
1121,HTTP,1,0,0,0.0728,131,2994,0
664,TCP,1,0,0,0.2348,65,2615,0
4943,TCP,20,8,1,0.7523,1,290229,1
875,TCP,3,1,0,0.2222,140,2646,0
209,UDP,3,1,0,0.1701,31,4463,0
308,UDP,1,0,0,0.1387,157,2144,0
1303,TCP,2,1,0,0.215,69,1265,0
1245,UDP,1,1,0,0.067,166,4053,0
694,ICMP,7,2,1,0.5716,20,256,0
324,HTTP,1,1,0,0.1197,58,2373,0
372,UDP,4,5,0,0.5552,14,686,0
7554,ICMP,15,9,1,0.8283,2,477879,1
528,TCP,2,1,0,0.1399,57,557,0
636,TCP,1,0,0,0.2104,163,2388,0
126,TCP,7,4,0,0.493,25,701,0
1290,TCP,3,1,0,0.2181,107,2723,0
898,HTTP,2,0,0,0.0554,139,4425,0
1003,UDP,1,1,0,0.055,105,1784,0
239,TCP,1,1,0,0.0783,46,1544,0
387,UDP,3,1,0,0.1667,47,2279,0
534,TCP,1,1,0,0.0651,149,4075,0
680,TCP,3,1,0,0.1786,136,4632,0
739,TCP,8,3,0,0.6399,20,439,0
453,TCP,1,1,0,0.0886,135,4325,0
239,TCP,3,1,0,0.1221,91,4400,0
179,HTTP,3,1,0,0.1724,99,1316,0
1026,TCP,3,0,0,0.2299,113,2793,0
368,UDP,1,1,0,0.1396,137,1180,0
328,TCP,2,0,0,0.0279,66,4072,0
373,HTTP,2,1,0,0.2164,177,3833,0
6281,TCP,21,16,1,0.7588,7,225149,1
544,HTTP,3,1,0,0.2494,53,4055,0
711,TCP,9,4,1,0.6028,6,466,0
293,TCP,3,0,0,0.1364,124,1713,0
1170,UDP,1,0,0,0.0804,93,4909,0
285,ICMP,7,4,1,0.4721,5,778,0
145,ICMP,7,2,0,0.6372,8,308,0
521,UDP,4,3,0,0.5916,14,742,0
160,TCP,2,1,0,0.2087,61,4835,0
428,UDP,5,3,1,0.6056,17,369,0
7205,ICMP,12,14,1,0.9825,3,379503,1
149,HTTP,3,0,0,0.1076,101,3075,0
734,UDP,1,1,0,0.2402,134,4796,0
297,UDP,3,0,0,0.0158,81,3991,0
201,TCP,1,0,0,0.13,93,2173,0
439,UDP,5,5,1,0.5261,16,682,0
875,TCP,1,0,0,0.2251,142,2571,0
441,TCP,2,1,0,0.0285,46,3782,0
258,UDP,4,3,0,0.5207,5,104,0
999,HTTP,1,1,0,0.1682,108,678,0
1186,UDP,2,1,0,0.0534,66,4352,0
734,HTTP,2,1,0,0.1887,40,4876,0
428,UDP,1,1,0,0.1035,78,2734,0
1730,TCP,12,13,1,0.8191,1,174759,1
1490,TCP,3,1,0,0.2316,93,2485,0
731,HTTP,1,0,0,0.2305,69,3205,0
263,UDP,3,0,0,0.2088,46,1371,0
139,UDP,2,0,0,0.1022,178,1151,0
482,HTTP,3,1,0,0.231,45,2430,0
8913,TCP,20,11,1,0.8741,2,473800,1
415,UDP,3,0,0,0.1252,44,3726,0
463,UDP,5,2,0,0.6658,26,265,0
332,TCP,2,1,0,0.0779,122,1638,0
1472,UDP,1,1,0,0.0251,163,3101,0
628,ICMP,8,5,1,0.6469,27,160,0
250,UDP,5,2,1,0.4277,30,642,0
887,HTTP,3,0,0,0.178,60,3259,0
567,HTTP,1,1,0,0.0066,87,2293,0
747,ICMP,7,4,1,0.6157,29,270,0
1322,UDP,3,1,0,0.0005,139,924,0
243,UDP,1,1,0,0.149,112,3540,0
213,TCP,3,1,0,0.1943,34,4577,0
2269,ICMP,21,6,1,0.9316,1,245152,1
995,UDP,2,0,0,0.2172,53,4255,0
912,HTTP,1,0,0,0.1428,80,3852,0
721,UDP,4,3,1,0.5675,29,218,0
838,TCP,2,0,0,0.1056,91,4732,0
757,ICMP,8,4,1,0.6683,23,729,0
766,HTTP,3,0,0,0.1716,151,3436,0
3843,ICMP,21,12,1,0.797,2,469325,1
973,UDP,3,0,0,0.0984,144,3248,0
865,TCP,3,1,0,0.1512,78,2340,0
639,UDP,5,4,1,0.589,18,606,0
298,UDP,3,0,0,0.1867,62,2010,0
1106,UDP,2,1,0,0.1045,90,3033,0
429,ICMP,9,3,0,0.6583,26,609,0
164,UDP,1,1,0,0.1159,45,988,0
173,UDP,1,1,0,0.1675,148,4743,0
255,UDP,2,1,0,0.1382,44,577,0
614,ICMP,9,3,0,0.5467,24,435,0
829,TCP,2,1,0,0.0987,71,3692,0
1093,HTTP,2,0,0,0.2042,65,2548,0
404,UDP,4,4,1,0.6292,17,261,0
186,UDP,5,4,0,0.4715,27,252,0
1452,HTTP,1,1,0,0.0438,111,4449,0
353,UDP,7,4,1,0.5785,25,700,0
197,UDP,3,1,0,0.0075,157,4042,0
709,UDP,2,1,0,0.1408,136,546,0
465,UDP,2,0,0,0.0014,109,3190,0
1067,HTTP,2,0,0,0.1395,141,3352,0
199,UDP,2,0,0,0.1753,62,606,0
406,ICMP,5,3,0,0.6676,12,120,0
6395,TCP,12,19,1,0.9397,5,296667,1
479,ICMP,8,3,1,0.6575,5,505,0
519,UDP,1,1,0,0.1051,114,3544,0
939,HTTP,3,0,0,0.2018,171,3679,0
644,HTTP,3,0,0,0.2384,99,1668,0
704,HTTP,2,1,0,0.1387,177,3212,0
162,HTTP,1,0,0,0.1483,80,4535,0
77,TCP,5,2,0,0.5213,22,173,0
1692,ICMP,10,7,1,0.8098,4,459847,1
1419,UDP,1,0,0,0.0079,82,3503,0
67,HTTP,3,0,0,0.0506,104,2911,0
415,HTTP,2,1,0,0.173,154,2980,0
512,HTTP,2,1,0,0.2327,158,2099,0
1251,HTTP,2,1,0,0.0533,55,1171,0
399,UDP,3,1,0,0.1815,168,1693,0
1272,TCP,1,1,0,0.1359,168,4367,0
217,HTTP,1,1,0,0.1517,134,1456,0
724,HTTP,2,0,0,0.0228,177,669,0
1445,UDP,1,0,0,0.0957,149,834,0
174,HTTP,3,0,0,0.0152,116,1395,0
374,UDP,1,1,0,0.0706,80,1226,0
859,UDP,1,1,0,0.185,140,2956,0
77,HTTP,1,1,0,0.1469,48,1021,0
146,TCP,2,0,0,0.0157,124,2417,0
79,TCP,2,1,0,0.0233,115,1713,0
139,UDP,8,2,0,0.4396,7,791,0
992,TCP,3,0,0,0.0395,136,4466,0
1334,TCP,2,0,0,0.1646,167,3674,0
681,HTTP,1,0,0,0.1956,82,2138,0
7752,TCP,17,14,1,0.8441,8,190014,1
269,TCP,3,1,0,0.1266,120,3947,0
853,TCP,2,0,0,0.1272,103,3771,0
1139,HTTP,3,0,0,0.1302,145,4242,0
375,TCP,4,3,0,0.4568,23,438,0
668,ICMP,9,3,1,0.4373,16,427,0
1052,UDP,3,0,0,0.1547,151,2645,0
780,TCP,1,1,0,0.0283,49,2441,0
1383,TCP,2,1,0,0.066,42,1317,0
5238,TCP,12,13,1,0.8716,4,392801,1
252,UDP,1,1,0,0.0325,167,3836,0
791,TCP,4,4,0,0.4994,18,711,0
350,TCP,2,0,0,0.062,102,719,0
654,HTTP,3,0,0,0.0206,156,1447,0
112,UDP,3,1,0,0.0095,48,944,0
169,ICMP,5,4,1,0.4091,5,403,0
88,UDP,6,4,0,0.6686,21,307,0
478,UDP,5,4,1,0.6137,28,681,0
309,HTTP,1,1,0,0.0615,167,3986,0
257,ICMP,8,3,0,0.5902,5,493,0
442,HTTP,2,0,0,0.0227,101,3349,0
7487,ICMP,10,10,1,0.7994,4,449330,1
108,TCP,1,1,0,0.1021,142,1054,0
250,UDP,3,0,0,0.2394,63,2897,0
3746,ICMP,20,12,1,0.8292,3,273907,1
416,ICMP,5,4,0,0.6273,20,419,0
266,UDP,1,1,0,0.1241,70,4785,0
1681,TCP,11,14,1,0.8863,2,353245,1
376,UDP,2,0,0,0.0875,81,962,0
519,TCP,2,1,0,0.0763,88,2326,0
607,HTTP,1,1,0,0.2254,105,4610,0
202,UDP,4,4,0,0.6989,14,575,0
699,UDP,8,2,0,0.5402,15,418,0
5941,ICMP,11,17,1,0.7968,2,451069,1
1326,UDP,3,1,0,0.1827,151,2495,0
225,HTTP,2,1,0,0.1014,125,2687,0
979,HTTP,2,1,0,0.0311,94,805,0
208,TCP,2,0,0,0.2232,61,1743,0
1358,TCP,1,0,0,0.0036,38,2448,0
619,TCP,1,1,0,0.2248,174,769,0
1265,HTTP,2,0,0,0.0231,80,4415,0
1375,UDP,2,0,0,0.1013,113,1907,0
249,UDP,1,0,0,0.1919,120,3115,0
643,TCP,4,2,1,0.5273,12,310,0
647,TCP,2,0,0,0.0407,176,2255,0
1278,TCP,2,1,0,0.0157,168,3020,0
731,UDP,1,0,0,0.0014,117,4436,0
709,HTTP,1,0,0,0.0468,146,1661,0
1289,HTTP,3,1,0,0.1268,104,1564,0
1278,TCP,2,0,0,0.2271,41,1042,0
1465,UDP,3,0,0,0.123,58,2339,0
336,UDP,3,1,0,0.1646,175,2007,0
1026,UDP,2,1,0,0.198,104,4702,0
146,TCP,1,1,0,0.2241,31,4823,0
730,TCP,3,1,0,0.0968,131,3277,0
367,TCP,8,3,1,0.6879,22,125,0
306,HTTP,3,1,0,0.2108,96,1802,0
1492,UDP,1,0,0,0.072,79,4344,0
569,TCP,8,4,1,0.6444,21,523,0
204,TCP,3,0,0,0.0267,152,848,0
8427,ICMP,18,10,1,0.9046,8,51945,1
810,HTTP,3,1,0,0.1746,133,2507,0
369,TCP,9,2,0,0.5225,19,345,0
569,TCP,2,1,0,0.1787,79,771,0
502,TCP,1,1,0,0.1383,168,1080,0
694,ICMP,8,4,0,0.4754,5,174,0
277,ICMP,6,4,0,0.6555,10,559,0
375,ICMP,6,4,1,0.5817,9,731,0
1185,UDP,3,0,0,0.1271,178,4428,0
6759,TCP,19,18,1,0.863,6,347819,1
7253,ICMP,15,6,1,0.8104,6,73499,1
291,UDP,4,4,0,0.4309,25,358,0
5686,ICMP,23,15,1,0.7604,6,487351,1
287,TCP,8,4,1,0.6681,25,442,0
8060,ICMP,12,8,1,0.8302,1,304968,1
1485,UDP,2,0,0,0.1898,109,1729,0
298,HTTP,1,1,0,0.1676,148,4471,0
760,HTTP,3,0,0,0.0735,35,1193,0
909,UDP,2,1,0,0.2354,60,924,0
779,HTTP,1,0,0,0.2024,64,727,0
1204,HTTP,3,0,0,0.1565,139,4560,0
1126,HTTP,2,1,0,0.0454,179,4070,0
538,TCP,1,1,0,0.2282,130,2002,0
342,TCP,8,3,1,0.5224,27,570,0
6994,ICMP,11,14,1,0.7784,4,265934,1
379,UDP,7,4,0,0.4894,7,424,0
467,TCP,8,2,0,0.4421,9,790,0
993,TCP,1,0,0,0.1047,171,4349,0
1329,UDP,2,1,0,0.0469,34,1746,0
1265,HTTP,2,0,0,0.2351,133,3910,0
1283,TCP,2,1,0,0.0711,176,1646,0
1072,TCP,2,1,0,0.1585,177,2124,0
240,HTTP,1,1,0,0.1641,174,2013,0
405,TCP,3,1,0,0.1262,70,4873,0
163,UDP,2,0,0,0.0458,155,517,0
5656,TCP,17,12,1,0.8914,3,272344,1
369,TCP,2,1,0,0.142,30,4440,0
687,HTTP,2,1,0,0.021,158,2166,0
554,UDP,9,4,0,0.5473,22,306,0
5888,TCP,13,20,1,0.8765,8,202338,1
458,HTTP,1,0,0,0.1295,69,2271,0
1980,TCP,22,6,1,0.806,7,447975,1
8437,TCP,16,10,1,0.8335,3,445730,1
754,UDP,8,3,0,0.4772,20,479,0
352,TCP,6,3,0,0.5046,17,621,0
795,TCP,3,1,0,0.0683,124,4079,0
1303,HTTP,1,1,0,0.124,140,668,0
311,UDP,1,1,0,0.2061,78,3268,0
1217,UDP,3,1,0,0.198,42,2847,0
254,HTTP,2,0,0,0.1139,149,4354,0
1111,UDP,2,1,0,0.0818,158,1460,0
1367,HTTP,2,0,0,0.1338,118,1294,0
1464,HTTP,2,0,0,0.1498,165,2809,0
558,UDP,3,1,0,0.2467,58,991,0
1161,UDP,3,1,0,0.153,131,2168,0
494,HTTP,1,0,0,0.0884,173,3829,0
648,TCP,1,0,0,0.0403,59,837,0
1372,TCP,3,0,0,0.1916,76,1274,0
458,HTTP,3,0,0,0.2393,163,2051,0
257,UDP,2,0,0,0.0484,57,2398,0
114,HTTP,3,1,0,0.1403,61,1197,0
7240,ICMP,13,11,1,0.923,6,237664,1
300,HTTP,3,0,0,0.1188,149,3145,0
719,HTTP,2,1,0,0.1045,155,4293,0
623,UDP,2,1,0,0.0609,171,1684,0
1281,UDP,3,0,0,0.02,100,765,0
533,HTTP,3,1,0,0.1642,128,1018,0
1386,TCP,3,0,0,0.0739,45,2096,0
290,TCP,9,2,0,0.6309,29,244,0
1384,UDP,2,0,0,0.1087,115,4212,0
620,TCP,3,1,0,0.2445,62,2235,0
706,UDP,1,1,0,0.0457,78,4587,0
144,UDP,3,0,0,0.0174,54,3900,0
1095,HTTP,3,1,0,0.0873,83,3549,0
426,TCP,1,1,0,0.2085,60,959,0
245,UDP,2,1,0,0.055,64,553,0
456,UDP,3,1,0,0.1693,74,2965,0
648,TCP,1,1,0,0.1921,69,3013,0
426,UDP,2,0,0,0.0833,126,3400,0
1111,TCP,1,1,0,0.0977,46,3040,0
66,TCP,1,0,0,0.1538,167,1544,0
721,TCP,1,1,0,0.0692,111,4113,0
1045,HTTP,2,0,0,0.1053,170,4559,0
591,ICMP,9,5,1,0.5702,30,496,0
753,UDP,2,0,0,0.244,141,4491,0
1455,UDP,3,1,0,0.1899,133,1334,0
837,UDP,3,1,0,0.0222,162,2753,0
478,UDP,5,5,0,0.4456,7,748,0
1171,TCP,1,0,0,0.0451,119,3186,0
2293,ICMP,10,20,1,0.9501,5,180802,1
8640,TCP,24,7,1,0.9084,6,414868,1
320,HTTP,2,0,0,0.1256,73,1763,0
369,UDP,2,0,0,0.0118,84,876,0
1225,UDP,2,0,0,0.1175,153,1035,0
1200,UDP,1,0,0,0.2032,104,1871,0
355,TCP,2,0,0,0.2064,134,2754,0
531,HTTP,3,0,0,0.1887,54,1319,0
1027,UDP,2,1,0,0.0911,76,4894,0
4745,TCP,23,19,1,0.9232,1,389074,1
397,TCP,3,0,0,0.1212,147,1559,0
251,UDP,1,0,0,0.2238,132,4166,0
803,UDP,1,0,0,0.1779,135,1171,0
775,UDP,1,0,0,0.1137,133,538,0
7175,ICMP,17,8,1,0.7591,1,349179,1
571,TCP,3,1,0,0.1481,46,2997,0
264,UDP,4,5,1,0.4682,28,601,0
919,UDP,2,0,0,0.0958,130,1753,0
1226,TCP,1,1,0,0.2303,86,1352,0
613,HTTP,2,0,0,0.0518,81,4203,0
328,UDP,5,2,1,0.5836,25,233,0
446,UDP,2,1,0,0.1959,112,4183,0
737,TCP,4,5,0,0.4259,26,486,0
176,ICMP,4,3,0,0.49,15,123,0
456,HTTP,2,1,0,0.0795,139,2503,0
982,UDP,3,0,0,0.0497,64,4762,0
7325,ICMP,16,9,1,0.784,7,170873,1
862,UDP,3,1,0,0.1548,147,3536,0
1429,UDP,2,0,0,0.179,139,3528,0
1145,TCP,1,0,0,0.2253,175,4395,0
300,UDP,6,2,1,0.5753,11,363,0
111,UDP,2,1,0,0.2165,34,3345,0
66,TCP,2,0,0,0.0021,66,4486,0
258,TCP,2,1,0,0.0375,116,2120,0
1208,HTTP,3,0,0,0.1043,49,1454,0
675,UDP,4,3,1,0.6816,24,373,0
662,UDP,1,0,0,0.1364,67,4923,0
1571,ICMP,16,18,1,0.7704,7,480937,1
154,HTTP,2,0,0,0.13,167,2114,0
7918,ICMP,19,15,1,0.9143,6,323135,1
1261,UDP,3,0,0,0.0893,59,1329,0
106,TCP,3,0,0,0.2267,148,2124,0
4338,TCP,20,19,1,0.7545,7,372580,1
281,HTTP,2,1,0,0.2461,90,619,0
1078,TCP,1,0,0,0.1733,134,2285,0
1289,HTTP,2,1,0,0.0473,31,4780,0
1489,UDP,3,1,0,0.1909,120,1271,0
568,ICMP,9,4,1,0.6434,25,704,0
852,UDP,2,1,0,0.1718,143,2350,0
853,TCP,3,0,0,0.1056,124,1868,0
808,HTTP,3,0,0,0.0992,65,2433,0
605,HTTP,1,0,0,0.06,171,1114,0
1070,HTTP,3,0,0,0.0256,79,2638,0
81,UDP,9,2,1,0.6155,27,338,0
1317,TCP,2,0,0,0.1882,92,2617,0
253,HTTP,3,0,0,0.248,30,4360,0
348,TCP,9,3,1,0.6527,14,452,0
787,UDP,2,0,0,0.1547,71,4885,0
1165,HTTP,2,0,0,0.2115,61,4215,0
490,UDP,5,3,0,0.6654,8,298,0
603,HTTP,2,1,0,0.1089,72,3084,0
240,ICMP,9,5,0,0.4779,30,687,0
514,TCP,2,0,0,0.1354,34,1813,0
663,TCP,3,1,0,0.1918,79,4090,0
266,TCP,3,1,0,0.1645,164,2596,0
1355,TCP,1,0,0,0.0023,159,4235,0
388,UDP,1,0,0,0.1775,62,4630,0
3628,TCP,25,19,1,0.8658,1,412297,1
503,HTTP,2,1,0,0.2002,43,1816,0
6898,ICMP,23,13,1,0.9365,4,148258,1
1220,TCP,3,0,0,0.1227,175,1570,0
722,ICMP,4,3,0,0.6392,15,149,0
532,TCP,3,0,0,0.0231,171,910,0
75,UDP,4,5,0,0.6414,29,743,0
256,UDP,2,0,0,0.2335,71,1058,0
420,HTTP,1,1,0,0.1404,88,4759,0
317,UDP,1,0,0,0.1924,94,2352,0
492,UDP,8,2,1,0.6065,10,302,0
778,ICMP,4,5,1,0.6076,27,714,0
617,UDP,9,3,0,0.6949,29,384,0
735,TCP,1,0,0,0.1582,32,1097,0
1289,UDP,2,1,0,0.0101,152,1055,0
910,TCP,1,1,0,0.1557,157,4121,0
984,HTTP,1,0,0,0.0737,130,917,0
548,HTTP,1,0,0,0.2014,167,2475,0
1213,HTTP,1,0,0,0.1672,144,2468,0
112,HTTP,3,1,0,0.1375,40,2139,0
284,HTTP,2,1,0,0.0236,175,2575,0
259,TCP,1,0,0,0.0012,128,3008,0
671,UDP,5,4,0,0.5164,26,245,0
2005,TCP,17,18,1,0.9216,4,358368,1
984,HTTP,1,1,0,0.0942,39,1233,0
538,UDP,3,1,0,0.1226,130,3425,0
440,UDP,6,2,1,0.6449,28,723,0
1491,HTTP,2,0,0,0.0948,132,1645,0
593,UDP,2,0,0,0.2476,164,4146,0
1348,TCP,2,1,0,0.0063,142,1068,0
200,ICMP,9,3,0,0.5961,8,561,0
178,UDP,2,1,0,0.1478,126,3389,0
1476,UDP,3,0,0,0.1474,149,3899,0
880,TCP,2,0,0,0.0798,149,1503,0
559,TCP,4,4,0,0.5695,26,562,0
269,TCP,2,0,0,0.1975,131,4799,0
2862,ICMP,22,17,1,0.7556,3,149751,1
415,TCP,1,0,0,0.051,127,837,0
7871,TCP,18,6,1,0.9452,2,263064,1
956,UDP,1,0,0,0.0352,152,3238,0
4127,TCP,14,12,1,0.8031,6,274764,1
887,TCP,3,1,0,0.052,133,3949,0
1793,TCP,21,16,1,0.8223,8,135706,1
249,TCP,3,0,0,0.1111,115,3717,0
874,TCP,2,0,0,0.1609,112,822,0
1220,UDP,2,0,0,0.1878,102,4520,0
1215,HTTP,2,0,0,0.0273,180,2460,0
504,HTTP,2,1,0,0.1346,107,3207,0
1034,TCP,1,0,0,0.0566,134,622,0
84,TCP,8,4,0,0.5307,20,160,0
1412,HTTP,3,0,0,0.241,31,4844,0
480,UDP,9,3,1,0.4605,12,297,0
682,TCP,3,0,0,0.1034,100,999,0
67,TCP,1,0,0,0.0152,34,4993,0
1320,HTTP,1,1,0,0.2499,143,834,0
1306,HTTP,3,1,0,0.0105,57,1307,0
529,UDP,1,1,0,0.0035,166,1536,0
4413,ICMP,10,13,1,0.7692,8,453673,1
718,UDP,2,1,0,0.0048,104,4532,0
1035,TCP,2,0,0,0.0521,76,3946,0
7155,ICMP,19,16,1,0.9327,3,73695,1
772,TCP,4,3,0,0.5489,14,117,0
300,TCP,3,0,0,0.0681,83,3308,0
295,UDP,1,1,0,0.1956,140,2479,0
270,TCP,1,1,0,0.006,72,1098,0
349,HTTP,2,0,0,0.0632,69,3966,0
473,UDP,2,1,0,0.1191,174,3965,0
911,HTTP,1,0,0,0.2102,163,3929,0
3165,TCP,22,11,1,0.9724,8,203696,1
506,UDP,3,0,0,0.2091,163,1342,0
931,UDP,2,1,0,0.085,37,4191,0
699,HTTP,2,1,0,0.0633,78,2843,0
649,TCP,2,1,0,0.0459,45,2030,0
1186,UDP,2,0,0,0.0591,80,1131,0
720,HTTP,3,0,0,0.1198,75,3762,0
523,ICMP,5,3,0,0.6502,29,762,0
681,UDP,1,0,0,0.0901,53,3754,0
1133,TCP,1,1,0,0.2331,52,3230,0
286,TCP,1,0,0,0.0388,159,1784,0
1441,HTTP,3,1,0,0.1461,125,1387,0
1234,HTTP,3,0,0,0.1209,103,3998,0
5911,ICMP,24,20,1,0.9779,5,421817,1
84,TCP,7,3,0,0.4899,10,142,0
1418,HTTP,3,0,0,0.2496,82,3837,0
567,UDP,2,1,0,0.2331,147,4902,0
630,UDP,3,1,0,0.0643,48,2771,0
865,UDP,2,1,0,0.0652,43,2698,0
478,TCP,3,0,0,0.1232,159,3654,0
69,UDP,4,5,0,0.6795,9,572,0
3511,ICMP,22,17,1,0.9124,2,355410,1
582,HTTP,2,1,0,0.1597,122,1499,0
236,TCP,4,5,0,0.4059,9,367,0
551,UDP,5,4,1,0.5115,29,440,0
225,UDP,1,1,0,0.0536,76,3342,0
1126,UDP,2,1,0,0.0039,112,4495,0
976,TCP,1,1,0,0.0754,151,2154,0
991,UDP,1,0,0,0.2359,64,1392,0
120,HTTP,3,0,0,0.1429,36,1569,0
3118,ICMP,10,13,1,0.7837,4,218945,1
826,HTTP,2,0,0,0.0806,56,3439,0
646,UDP,1,0,0,0.1476,62,3501,0
1361,TCP,3,0,0,0.0962,115,4849,0
338,UDP,3,0,0,0.0992,158,586,0
210,UDP,4,4,0,0.6923,18,409,0
162,UDP,2,1,0,0.2423,135,4539,0
579,TCP,3,1,0,0.1485,80,4250,0
80,TCP,8,3,1,0.5601,13,788,0
3551,TCP,14,11,1,0.9888,5,226693,1
345,UDP,1,0,0,0.1483,115,1017,0
424,UDP,2,0,0,0.1496,127,3182,0
1089,HTTP,3,1,0,0.1465,135,1228,0
609,UDP,1,1,0,0.0454,94,3625,0
6822,ICMP,23,17,1,0.9814,6,134808,1
1348,TCP,1,1,0,0.0551,101,2712,0
120,ICMP,7,3,1,0.4844,27,638,0
1452,HTTP,3,0,0,0.2445,116,4752,0
354,TCP,3,0,0,0.1587,104,2578,0
767,UDP,1,1,0,0.1678,32,4140,0
1161,UDP,1,1,0,0.0771,97,1482,0
382,HTTP,3,0,0,0.2484,141,3341,0
196,HTTP,3,1,0,0.2228,70,1926,0
137,TCP,1,1,0,0.2212,72,4526,0
83,HTTP,1,0,0,0.0515,142,3291,0
147,TCP,1,1,0,0.053,150,2795,0
675,HTTP,1,1,0,0.016,100,3163,0
763,UDP,3,0,0,0.208,79,3207,0
668,TCP,3,0,0,0.0944,95,2600,0
1328,UDP,2,1,0,0.0157,142,3746,0
114,TCP,3,1,0,0.1956,135,2532,0
197,UDP,8,5,0,0.4562,30,133,0
5156,TCP,24,18,1,0.8559,7,438790,1
293,UDP,8,4,0,0.414,12,286,0
1128,TCP,1,1,0,0.191,144,1522,0
1058,HTTP,3,0,0,0.0225,144,1756,0
125,UDP,1,0,0,0.2459,162,4716,0
1434,TCP,14,9,1,0.7593,4,200454,1
413,TCP,4,5,1,0.6053,24,205,0
523,TCP,1,0,0,0.1629,52,3905,0
402,UDP,4,4,1,0.5966,22,649,0
97,UDP,4,2,0,0.4876,8,305,0
916,HTTP,2,1,0,0.0453,127,3437,0
457,TCP,7,5,0,0.4486,10,477,0
973,TCP,1,0,0,0.0948,140,4862,0
